date,device,smoothed_temperature,smoothed_pressure,smoothed_waterFraction
2/6/2010 21:00,42001,0.805320192,2.331714345,1.672097858
2/6/2010 22:00,42001,0.805320192,2.340883692,1.672097858
2/6/2010 23:00,42001,0.805320192,2.354404235,1.662757832
2/7/2010 0:00,42001,0.838338334,2.354404235,1.662757832
2/7/2010 1:00,42001,0.838338334,2.354404235,1.681241237
2/7/2010 2:00,42001,0.838338334,2.354404235,1.716003344
2/7/2010 3:00,42001,0.842588661,2.51368199,1.763427994
2/7/2010 4:00,42001,0.842588661,2.534200656,1.72427587
2/7/2010 5:00,42001,0.871246139,2.592691766,1.716003344
2/7/2010 6:00,42001,0.842588661,2.592691766,1.716003344
2/7/2010 7:00,42001,0.842588661,2.592691766,1.716003344
2/7/2010 8:00,42001,0.838338334,2.630103988,1.72427587
2/7/2010 9:00,42001,0.838338334,2.630103988,1.716003344
2/7/2010 10:00,42001,0.811769627,2.534200656,1.716003344
2/7/2010 11:00,42001,0.676120544,2.51368199,1.716003344
2/7/2010 12:00,42001,0.811769627,2.51368199,1.72427587
2/7/2010 13:00,42001,0.748086745,2.534200656,1.72427587
2/7/2010 14:00,42001,0.748086745,2.55646974,1.72427587
2/7/2010 15:00,42001,0.748086745,2.630103988,1.72427587
2/7/2010 16:00,42001,0.748086745,2.630103988,1.716003344
2/7/2010 17:00,42001,0.748086745,2.630103988,1.69019608
2/7/2010 18:00,42001,0.676120544,2.55646974,1.716003344
2/7/2010 19:00,42001,0.676120544,2.630103988,1.716003344
2/7/2010 20:00,42001,0.514391615,2.630103988,1.716003344
2/7/2010 21:00,42001,0.718819817,2.55646974,1.698970004
2/7/2010 22:00,42001,0.718819817,2.55646974,1.716003344
2/7/2010 23:00,42001,0.718819817,2.55646974,1.716003344
2/8/2010 0:00,42001,0.718819817,2.632153885,1.716003344
2/8/2010 1:00,42001,0.514391615,2.63935313,1.698970004
2/8/2010 2:00,42001,0.419955748,2.632153885,1.69019608
2/8/2010 3:00,42001,0.419181818,2.485740666,1.69019608
2/8/2010 4:00,42001,0.361665199,2.436033095,1.69019608
2/8/2010 5:00,42001,0.361665199,2.431786973,1.672097858
2/8/2010 6:00,42001,0.361665199,2.38380155,1.698970004
2/8/2010 7:00,42001,0.361665199,2.431786973,1.681241237
2/8/2010 8:00,42001,0.419181818,2.431786973,1.681241237
2/8/2010 9:00,42001,0.419181818,2.436033095,1.672097858
2/8/2010 10:00,42001,0.419181818,2.436033095,1.672097858
2/8/2010 11:00,42001,0.419955748,2.607160414,1.662757832
2/8/2010 12:00,42001,0.419955748,2.631559066,1.653212514
2/8/2010 13:00,42001,0.51461972,2.607160414,1.662757832
2/8/2010 14:00,42001,0.57983648,2.607160414,1.681241237
2/8/2010 15:00,42001,0.616353666,2.631559066,1.681241237
2/8/2010 16:00,42001,0.654573338,2.653043637,1.681241237
2/8/2010 17:00,42001,0.738947158,2.668361511,1.681241237
2/8/2010 18:00,42001,0.738947158,2.668361511,1.681241237
2/8/2010 19:00,42001,0.767504285,2.678418449,1.681241237
2/8/2010 20:00,42001,0.738947158,2.703455778,1.69019608
2/8/2010 21:00,42001,0.738947158,2.678418449,1.681241237
2/8/2010 22:00,42001,0.718902872,2.668361511,1.681241237
2/8/2010 23:00,42001,0.718902872,2.668361511,1.681241237
2/9/2010 0:00,42001,0.718902872,2.668361511,1.681241237
2/9/2010 1:00,42001,0.738947158,2.326438277,1.69019608
2/9/2010 2:00,42001,0.792505539,2.326438277,1.707570176
2/9/2010 3:00,42001,0.792505539,2.325772952,1.707570176
2/9/2010 4:00,42001,0.799020636,2.266048851,1.707570176
2/9/2010 5:00,42001,0.799020636,2.251954843,1.69019608
2/9/2010 6:00,42001,0.792505539,2.251954843,1.707570176
2/9/2010 7:00,42001,0.792505539,2.218790048,1.707570176
2/9/2010 8:00,42001,0.718902872,2.218790048,1.707570176
2/9/2010 9:00,42001,0.718902872,2.218790048,1.662757832
2/9/2010 10:00,42001,0.691980571,2.218790048,1.707570176
2/9/2010 11:00,42001,0.691980571,2.218790048,1.707570176
2/9/2010 12:00,42001,0.638400269,2.251954843,1.707570176
2/9/2010 13:00,42001,0.581180864,2.326438277,1.716003344
2/9/2010 14:00,42001,0.581180864,2.349974001,1.716003344
2/9/2010 15:00,42001,0.579167414,2.56340439,1.716003344
2/9/2010 16:00,42001,0.579167414,2.56340439,1.716003344
2/9/2010 17:00,42001,0.561649043,2.56340439,1.716003344
2/9/2010 18:00,42001,0.465420975,2.56340439,1.716003344
2/9/2010 19:00,42001,0.561649043,2.56340439,1.716003344
2/9/2010 20:00,42001,0.465420975,2.567850652,1.716003344
2/9/2010 21:00,42001,0.46375454,2.567850652,1.716003344
2/9/2010 22:00,42001,0.46375454,2.56340439,1.716003344
2/9/2010 23:00,42001,0.420555834,2.486379489,1.681241237
2/10/2010 0:00,42001,0.419955748,2.478463264,1.681241237
2/10/2010 1:00,42001,0.420555834,2.363290079,1.716003344
2/10/2010 2:00,42001,0.420555834,2.326438277,1.716003344
2/10/2010 3:00,42001,0.420555834,2.326438277,1.716003344
2/10/2010 4:00,42001,0.427937339,2.28433423,1.707570176
2/10/2010 5:00,42001,0.427937339,2.023697084,1.681241237
2/10/2010 6:00,42001,0.419955748,2.28433423,1.707570176
2/10/2010 7:00,42001,0.427937339,2.28433423,1.681241237
2/10/2010 8:00,42001,0.419955748,2.28433423,1.707570176
2/10/2010 9:00,42001,0.427937339,2.28433423,1.681241237
2/10/2010 10:00,42001,0.51033733,2.28433423,1.681241237
2/10/2010 11:00,42001,0.51033733,2.326438277,1.681241237
2/10/2010 12:00,42001,0.637147904,2.434699384,1.707570176
2/10/2010 13:00,42001,0.637147904,2.492298709,1.716003344
2/10/2010 14:00,42001,0.570256349,2.492298709,1.716003344
2/10/2010 15:00,42001,0.63408994,2.527958274,1.716003344
2/10/2010 16:00,42001,0.570256349,2.603164998,1.707570176
2/10/2010 17:00,42001,0.51591713,2.616631252,1.69019608
2/10/2010 18:00,42001,0.51033733,2.616631252,1.716003344
2/10/2010 19:00,42001,0.51591713,2.616631252,1.69019608
2/10/2010 20:00,42001,0.51591713,2.616631252,1.716003344
2/10/2010 21:00,42001,0.570256349,2.616631252,1.69019608
2/10/2010 22:00,42001,0.570256349,2.616631252,1.69019608
2/10/2010 23:00,42001,0.63408994,2.572713483,1.69019608
2/11/2010 0:00,42001,0.63408994,2.451788207,1.69019608
2/11/2010 1:00,42001,0.63408994,2.418932424,1.69019608
2/11/2010 2:00,42001,0.712517652,2.412917651,1.69019608
2/11/2010 3:00,42001,0.785163005,2.343958826,1.69019608
2/11/2010 4:00,42001,0.838338295,2.343958826,1.69019608
2/11/2010 5:00,42001,0.844660951,2.343958826,1.681241237
2/11/2010 6:00,42001,0.844660951,2.326438277,1.716003344
2/11/2010 7:00,42001,0.844660951,2.326438277,1.698970004
2/11/2010 8:00,42001,0.838338295,2.326438277,1.716003344
2/11/2010 9:00,42001,0.838338295,2.029193588,1.698970004
2/11/2010 10:00,42001,0.785163005,1.903644355,1.698970004
2/11/2010 11:00,42001,0.785163005,1.86422335,1.716003344
2/11/2010 12:00,42001,0.749355325,1.86422335,1.716003344
2/11/2010 13:00,42001,0.829869761,1.903644355,1.72427587
2/11/2010 14:00,42001,0.829869761,2.029193588,1.72427587
2/11/2010 15:00,42001,0.829869761,2.312334999,1.72427587
2/11/2010 16:00,42001,0.829869761,2.326438277,1.72427587
2/11/2010 17:00,42001,0.829869761,2.326438277,1.716003344
2/11/2010 18:00,42001,0.749355325,2.326438277,1.716003344
2/11/2010 19:00,42001,0.749355325,2.312334999,1.72427587
2/11/2010 20:00,42001,0.749005578,2.326438277,1.72427587
2/11/2010 21:00,42001,0.694649497,2.326438277,1.716003344
2/11/2010 22:00,42001,0.694649497,2.40427173,1.716003344
2/11/2010 23:00,42001,0.676471745,2.431465255,1.716003344
2/12/2010 0:00,42001,0.676471745,2.534013951,1.716003344
2/12/2010 1:00,42001,0.843029025,2.534013951,1.716003344
2/12/2010 2:00,42001,0.843029025,2.545362639,1.716003344
2/12/2010 3:00,42001,0.865418028,2.545362639,1.716003344
2/12/2010 4:00,42001,0.84324142,2.534013951,1.716003344
2/12/2010 5:00,42001,0.84324142,2.431465255,1.662757832
2/12/2010 6:00,42001,0.676471745,2.40427173,1.716003344
2/12/2010 7:00,42001,0.84324142,2.40427173,1.69019608
2/12/2010 8:00,42001,0.84324142,2.534013951,1.662757832
2/12/2010 9:00,42001,0.84324142,2.534013951,1.662757832
2/12/2010 10:00,42001,0.84324142,2.442812233,1.69019608
2/12/2010 11:00,42001,0.84324142,2.442812233,1.69019608
2/12/2010 12:00,42001,0.84324142,2.442812233,1.69019608
2/12/2010 13:00,42001,0.82071811,2.442812233,1.662757832
2/12/2010 14:00,42001,0.82071811,2.557258378,1.69019608
2/12/2010 15:00,42001,0.801899454,2.557258378,1.69019608
2/12/2010 16:00,42001,0.801899454,2.56461084,1.69019608
2/12/2010 17:00,42001,0.801899454,2.568846195,1.662757832
2/12/2010 18:00,42001,0.785067262,2.568846195,1.69019608
2/12/2010 19:00,42001,0.785067262,2.568846195,1.69019608
2/12/2010 20:00,42001,0.76824194,2.628674675,1.662757832
2/12/2010 21:00,42001,0.76824194,2.568846195,1.662757832
2/12/2010 22:00,42001,0.76824194,2.568846195,1.707570176
2/12/2010 23:00,42001,0.754161394,2.568846195,1.662757832
2/13/2010 0:00,42001,0.637355236,2.568846195,1.662757832
2/13/2010 1:00,42001,0.717750456,2.560638897,1.716003344
2/13/2010 2:00,42001,0.552360333,2.52722039,1.716003344
2/13/2010 3:00,42001,0.450318376,2.52722039,1.716003344
2/13/2010 4:00,42001,0.450318376,2.52722039,1.716003344
2/13/2010 5:00,42001,0.419955748,2.52722039,1.716003344
2/13/2010 6:00,42001,0.419955748,2.426773304,1.716003344
2/13/2010 7:00,42001,0.419955748,2.426773304,1.716003344
2/13/2010 8:00,42001,0.375370772,2.399595696,1.698970004
2/13/2010 9:00,42001,0.375370772,2.399595696,1.698970004
2/13/2010 10:00,42001,0.385418019,2.399595696,1.698970004
2/13/2010 11:00,42001,0.385418019,2.399595696,1.662757832
2/13/2010 12:00,42001,0.419955748,2.399595696,1.662757832
2/13/2010 13:00,42001,0.485630706,2.367365399,1.698970004
2/13/2010 14:00,42001,0.485630706,2.367365399,1.698970004
2/13/2010 15:00,42001,0.499460276,2.367365399,1.698970004
2/13/2010 16:00,42001,0.570438287,2.326438277,1.698970004
2/13/2010 17:00,42001,0.75803205,2.215202969,1.662757832
2/13/2010 18:00,42001,0.75803205,2.215202969,1.698970004
2/13/2010 19:00,42001,0.75803205,2.215202969,1.698970004
2/13/2010 20:00,42001,0.75803205,2.326438277,1.662757832
2/13/2010 21:00,42001,0.75803205,2.367365399,1.662757832
2/13/2010 22:00,42001,0.75803205,2.367365399,1.662757832
2/13/2010 23:00,42001,0.570438287,2.367365399,1.662757832
2/14/2010 0:00,42001,0.497662715,2.432135555,1.662757832
2/14/2010 1:00,42001,0.497662715,2.432135555,1.716003344
2/14/2010 2:00,42001,0.449707086,2.441019087,1.716003344
2/14/2010 3:00,42001,0.449707086,2.493296229,1.716003344
2/14/2010 4:00,42001,0.449707086,2.556376151,1.707570176
2/14/2010 5:00,42001,0.449707086,2.572464362,1.662757832
2/14/2010 6:00,42001,0.419955748,2.572464362,1.707570176
2/14/2010 7:00,42001,0.449707086,2.572464362,1.69019608
2/14/2010 8:00,42001,0.487062868,2.634745811,1.69019608
2/14/2010 9:00,42001,0.419955748,2.600003,1.707570176
2/14/2010 10:00,42001,0.487062868,2.556376151,1.707570176
2/14/2010 11:00,42001,0.558653406,2.493296229,1.707570176
2/14/2010 12:00,42001,0.597917496,2.493296229,1.707570176
2/14/2010 13:00,42001,0.625399905,2.493066546,1.707570176
2/14/2010 14:00,42001,0.694514163,2.493066546,1.707570176
2/14/2010 15:00,42001,0.73089533,2.330568411,1.707570176
2/14/2010 16:00,42001,0.739656133,2.326438277,1.707570176
2/14/2010 17:00,42001,0.753039596,2.178469613,1.69019608
2/14/2010 18:00,42001,0.753039596,2.178469613,1.707570176
2/14/2010 19:00,42001,0.753039596,2.178469613,1.707570176
2/14/2010 20:00,42001,0.739656133,2.326438277,1.707570176
2/14/2010 21:00,42001,0.73443801,2.246876797,1.662757832
2/14/2010 22:00,42001,0.753039596,2.246876797,1.662757832
2/14/2010 23:00,42001,0.776047205,2.178469613,1.662757832
2/15/2010 0:00,42001,0.776047205,2.246876797,1.662757832
2/15/2010 1:00,42001,0.776047205,2.257450459,1.662757832
2/15/2010 2:00,42001,0.776047205,2.30257094,1.662757832
2/15/2010 3:00,42001,0.776047205,2.30257094,1.716003344
2/15/2010 4:00,42001,0.776047205,2.257450459,1.716003344
2/15/2010 5:00,42001,0.786853594,2.257450459,1.662757832
2/15/2010 6:00,42001,0.754358976,2.30257094,1.716003344
2/15/2010 7:00,42001,0.754358976,2.30257094,1.716003344
2/15/2010 8:00,42001,0.754358976,2.257450459,1.662757832
2/15/2010 9:00,42001,0.754358976,2.246876797,1.662757832
2/15/2010 10:00,42001,0.754358976,2.002532541,1.662757832
2/15/2010 11:00,42001,0.718984117,1.98773201,1.579783597
2/15/2010 12:00,42001,0.63643886,1.98773201,1.662757832
2/15/2010 13:00,42001,0.625837223,1.683495867,1.716003344
2/15/2010 14:00,42001,0.603196666,1.683495867,1.72427587
2/15/2010 15:00,42001,0.603196666,1.683495867,1.72427587
2/15/2010 16:00,42001,0.603196666,1.683495867,1.716003344
2/15/2010 17:00,42001,0.603196666,2.002532541,1.716003344
2/15/2010 18:00,42001,0.469790639,2.326438277,1.716003344
2/15/2010 19:00,42001,0.603196666,2.051081581,1.716003344
2/15/2010 20:00,42001,0.603196666,2.051081581,1.716003344
2/15/2010 21:00,42001,0.603196666,2.270604042,1.716003344
2/15/2010 22:00,42001,0.60846058,2.270604042,1.716003344
2/15/2010 23:00,42001,0.711548574,2.270604042,1.716003344
2/16/2010 0:00,42001,0.722086996,2.270604042,1.716003344
2/16/2010 1:00,42001,0.746380921,2.270604042,1.716003344
2/16/2010 2:00,42001,0.796070927,2.270604042,1.716003344
2/16/2010 3:00,42001,0.800568831,2.121363422,1.716003344
2/16/2010 4:00,42001,0.824943354,2.121363422,1.716003344
2/16/2010 5:00,42001,0.87497187,2.072462712,1.716003344
2/16/2010 6:00,42001,0.87497187,2.072462712,1.716003344
2/16/2010 7:00,42001,0.87497187,2.072462712,1.740362689
2/16/2010 8:00,42001,0.87497187,2.121363422,1.740362689
2/16/2010 9:00,42001,0.87497187,2.121363422,1.716003344
2/16/2010 10:00,42001,0.824943354,2.121363422,1.716003344
2/16/2010 11:00,42001,0.796070927,2.233750121,1.716003344
2/16/2010 12:00,42001,0.649280632,2.326438277,1.740362689
2/16/2010 13:00,42001,0.649280632,2.326438277,1.740362689
2/16/2010 14:00,42001,0.567053154,2.377100395,1.740362689
2/16/2010 15:00,42001,0.549758775,2.476364784,1.740362689
2/16/2010 16:00,42001,0.535369151,2.57827041,1.740362689
2/16/2010 17:00,42001,0.513444209,2.610348714,1.716003344
2/16/2010 18:00,42001,0.466963586,2.610348714,1.716003344
2/16/2010 19:00,42001,0.510642281,2.610348714,1.716003344
2/16/2010 20:00,42001,0.510642281,2.624211319,1.707570176
2/16/2010 21:00,42001,0.510642281,2.610348714,1.716003344
2/16/2010 22:00,42001,0.502023391,2.57827041,1.716003344
2/16/2010 23:00,42001,0.502023391,2.509981169,1.716003344
2/17/2010 0:00,42001,0.510642281,2.476364784,1.716003344
2/17/2010 1:00,42001,0.510642281,2.455475339,1.716003344
2/17/2010 2:00,42001,0.510642281,2.455475339,1.716003344
2/17/2010 3:00,42001,0.513444209,2.428227848,1.716003344
2/17/2010 4:00,42001,0.625910377,2.428227848,1.707570176
2/17/2010 5:00,42001,0.667437259,2.355325035,1.698970004
2/17/2010 6:00,42001,0.667437259,2.326438277,1.707570176
2/17/2010 7:00,42001,0.667437259,2.326438277,1.707570176
2/17/2010 8:00,42001,0.667437259,2.326438277,1.698970004
2/17/2010 9:00,42001,0.633519618,2.326438277,1.716003344
2/17/2010 10:00,42001,0.633519618,2.355325035,1.698970004
2/17/2010 11:00,42001,0.633519618,2.428227848,1.716003344
2/17/2010 12:00,42001,0.663776999,2.455475339,1.72427587
2/17/2010 13:00,42001,0.633519618,2.458778825,1.755874856
2/17/2010 14:00,42001,0.546387764,2.639670832,1.755874856
2/17/2010 15:00,42001,0.502646375,2.639670832,1.755874856
2/17/2010 16:00,42001,0.502646375,2.676929532,1.72427587
2/17/2010 17:00,42001,0.502646375,2.676929532,1.72427587
2/17/2010 18:00,42001,0.465120147,2.676929532,1.72427587
2/17/2010 19:00,42001,0.502646375,2.676929532,1.72427587
2/17/2010 20:00,42001,0.502646375,2.707923875,1.72427587
2/17/2010 21:00,42001,0.465120147,2.707923875,1.72427587
2/17/2010 22:00,42001,0.419955748,2.676929532,1.72427587
2/17/2010 23:00,42001,0.419955748,2.65728412,1.72427587
2/18/2010 0:00,42001,0.301499041,2.65728412,1.716003344
2/18/2010 1:00,42001,0.301499041,2.629450633,1.716003344
2/18/2010 2:00,42001,0.301499041,2.53920997,1.716003344
2/18/2010 3:00,42001,0.419955748,2.485892622,1.716003344
2/18/2010 4:00,42001,0.318746533,2.485892622,1.707570176
2/18/2010 5:00,42001,0.301499041,2.485892622,1.672097858
2/18/2010 6:00,42001,0.301499041,2.33624058,1.707570176
2/18/2010 7:00,42001,0.301499041,2.33624058,1.672097858
2/18/2010 8:00,42001,0.205208255,2.485892622,1.707570176
2/18/2010 9:00,42001,0.205208255,2.485892622,1.672097858
2/18/2010 10:00,42001,0.203146858,2.485892622,1.672097858
2/18/2010 11:00,42001,-0.013228266,2.485892622,1.672097858
2/18/2010 12:00,42001,-0.013228266,2.555418401,1.672097858
2/18/2010 13:00,42001,0.205208255,2.58823893,1.707570176
2/18/2010 14:00,42001,-0.011470337,2.591841146,1.707570176
2/18/2010 15:00,42001,0.205208255,2.669330958,1.707570176
2/18/2010 16:00,42001,0.205208255,2.669330958,1.707570176
2/18/2010 17:00,42001,0.205208255,2.651111417,1.672097858
2/18/2010 18:00,42001,0.419955748,2.591841146,1.716003344
2/18/2010 19:00,42001,0.419955748,2.591841146,1.69019608
2/18/2010 20:00,42001,0.419955748,2.651111417,1.716003344
2/18/2010 21:00,42001,0.460598249,2.641349854,1.69019608
2/18/2010 22:00,42001,0.562763855,2.641349854,1.69019608
2/18/2010 23:00,42001,0.570651048,2.641349854,1.69019608
2/19/2010 0:00,42001,0.625957872,2.59222101,1.69019608
2/19/2010 1:00,42001,0.730185146,2.59222101,1.716003344
2/19/2010 2:00,42001,0.793230866,2.56869569,1.716003344
2/19/2010 3:00,42001,0.793230866,2.56869569,1.716003344
2/19/2010 4:00,42001,0.793230866,2.56869569,1.716003344
2/19/2010 5:00,42001,0.793230866,2.56869569,1.69019608
2/19/2010 6:00,42001,0.793230866,2.428109344,1.716003344
2/19/2010 7:00,42001,0.793230866,2.59222101,1.716003344
2/19/2010 8:00,42001,0.774198862,2.59222101,1.716003344
2/19/2010 9:00,42001,0.774198862,2.519983403,1.662757832
2/19/2010 10:00,42001,0.774198862,2.428109344,1.662757832
2/19/2010 11:00,42001,0.774198862,2.428109344,1.716003344
2/19/2010 12:00,42001,0.774198862,2.416752583,1.716003344
2/19/2010 13:00,42001,0.774198862,2.326438277,1.72427587
2/19/2010 14:00,42001,0.774198862,2.326438277,1.72427587
2/19/2010 15:00,42001,0.774198862,2.326438277,1.72427587
2/19/2010 16:00,42001,0.808647474,2.326438277,1.72427587
2/19/2010 17:00,42001,0.840872511,2.280839899,1.716003344
2/19/2010 18:00,42001,0.840872511,2.280839899,1.716003344
2/19/2010 19:00,42001,0.840872511,2.280839899,1.716003344
2/19/2010 20:00,42001,0.840872511,2.280839899,1.716003344
2/19/2010 21:00,42001,0.889862202,2.280839899,1.716003344
2/19/2010 22:00,42001,0.889862202,2.326438277,1.716003344
2/19/2010 23:00,42001,0.889862202,2.488419967,1.716003344
2/20/2010 0:00,42001,0.808647474,2.49131079,1.716003344
2/20/2010 1:00,42001,0.735968597,2.538932134,1.716003344
2/20/2010 2:00,42001,0.701294188,2.624085631,1.698970004
2/20/2010 3:00,42001,0.701294188,2.641337306,1.698970004
2/20/2010 4:00,42001,0.701294188,2.641337306,1.698970004
2/20/2010 5:00,42001,0.701294188,2.681415641,1.672097858
2/20/2010 6:00,42001,0.697962646,2.681415641,1.698970004
2/20/2010 7:00,42001,0.697962646,2.681415641,1.698970004
2/20/2010 8:00,42001,0.697962646,2.641337306,1.672097858
2/20/2010 9:00,42001,0.6793683,2.66722412,1.672097858
2/20/2010 10:00,42001,0.623507893,2.667863585,1.662757832
2/20/2010 11:00,42001,0.623507893,2.667863585,1.633468456
2/20/2010 12:00,42001,0.6793683,2.667863585,1.633468456
2/20/2010 13:00,42001,0.6793683,2.66722412,1.662757832
2/20/2010 14:00,42001,0.697962646,2.352163414,1.707570176
2/20/2010 15:00,42001,0.769509456,2.352163414,1.716003344
2/20/2010 16:00,42001,0.769509456,2.352163414,1.716003344
2/20/2010 17:00,42001,0.816585077,2.352163414,1.707570176
2/20/2010 18:00,42001,0.623507893,2.326438277,1.716003344
2/20/2010 19:00,42001,0.623507893,2.326438277,1.707570176
2/20/2010 20:00,42001,0.636922846,2.326438277,1.707570176
2/20/2010 21:00,42001,0.636922846,2.326438277,1.707570176
2/20/2010 22:00,42001,0.636922846,2.326438277,1.707570176
2/20/2010 23:00,42001,0.636922846,2.326438277,1.707570176
2/21/2010 0:00,42001,0.636922846,2.326438277,1.707570176
2/21/2010 1:00,42001,0.636922846,2.326438277,1.716003344
2/21/2010 2:00,42001,0.419955748,2.326438277,1.716003344
2/21/2010 3:00,42001,0.419955748,2.326438277,1.716003344
2/21/2010 4:00,42001,0.419955748,2.214050539,1.716003344
2/21/2010 5:00,42001,0.384546695,1.947924764,1.707570176
2/21/2010 6:00,42001,0.384546695,1.947924764,1.716003344
2/21/2010 7:00,42001,0.384546695,1.947924764,1.716003344
2/21/2010 8:00,42001,0.419955748,2.085181631,1.716003344
2/21/2010 9:00,42001,0.419955748,2.214050539,1.716003344
2/21/2010 10:00,42001,0.514461438,2.214050539,1.672097858
2/21/2010 11:00,42001,0.531169921,2.214050539,1.716003344
2/21/2010 12:00,42001,0.614133087,2.214050539,1.716003344
2/21/2010 13:00,42001,0.615684548,2.233860612,1.716003344
2/21/2010 14:00,42001,0.615684548,2.300515682,1.716003344
2/21/2010 15:00,42001,0.629496484,2.326438277,1.716003344
2/21/2010 16:00,42001,0.709534108,2.381102314,1.716003344
2/21/2010 17:00,42001,0.710322113,2.458345988,1.662757832
2/21/2010 18:00,42001,0.710322113,2.458345988,1.716003344
2/21/2010 19:00,42001,0.710322113,2.458345988,1.707570176
2/21/2010 20:00,42001,0.710322113,2.458345988,1.69019608
2/21/2010 21:00,42001,0.710322113,2.458345988,1.707570176
2/21/2010 22:00,42001,0.709534108,2.381102314,1.707570176
2/21/2010 23:00,42001,0.690198424,2.452333916,1.707570176
2/22/2010 0:00,42001,0.629496484,2.452333916,1.69019608
2/22/2010 1:00,42001,0.690198424,2.452333916,1.707570176
2/22/2010 2:00,42001,0.690198424,2.581397909,1.716003344
2/22/2010 3:00,42001,0.690198424,2.581397909,1.716003344
2/22/2010 4:00,42001,0.690198424,2.581397909,1.716003344
2/22/2010 5:00,42001,0.690198424,2.581397909,1.707570176
2/22/2010 6:00,42001,0.605050427,2.452333916,1.716003344
2/22/2010 7:00,42001,0.605050427,2.469421036,1.716003344
2/22/2010 8:00,42001,0.690198424,2.581397909,1.716003344
2/22/2010 9:00,42001,0.749802972,2.700265091,1.716003344
2/22/2010 10:00,42001,0.775290529,2.700265091,1.716003344
2/22/2010 11:00,42001,0.776482236,2.700265091,1.716003344
2/22/2010 12:00,42001,0.776482236,2.700265091,1.716003344
2/22/2010 13:00,42001,0.889837941,2.702855372,1.748188027
2/22/2010 14:00,42001,0.889837941,2.702855372,1.748188027
2/22/2010 15:00,42001,0.879196894,2.702855372,1.748188027
2/22/2010 16:00,42001,0.830850079,2.702855372,1.73239376
2/22/2010 17:00,42001,0.776482236,2.702855372,1.716003344
2/22/2010 18:00,42001,0.775290529,2.702855372,1.716003344
2/22/2010 19:00,42001,0.776482236,2.702855372,1.716003344
2/22/2010 20:00,42001,0.776482236,2.702855372,1.716003344
2/22/2010 21:00,42001,0.776482236,2.662893901,1.716003344
2/22/2010 22:00,42001,0.776482236,2.510154462,1.716003344
2/22/2010 23:00,42001,0.741964623,2.501699222,1.681241237
2/23/2010 0:00,42001,0.72348194,2.344301888,1.681241237
2/23/2010 1:00,42001,0.615034618,2.344301888,1.716003344
2/23/2010 2:00,42001,0.53296969,2.344301888,1.716003344
2/23/2010 3:00,42001,0.451559355,2.344301888,1.716003344
2/23/2010 4:00,42001,0.451559355,2.344301888,1.716003344
2/23/2010 5:00,42001,0.451559355,2.344301888,1.681241237
2/23/2010 6:00,42001,0.419955748,2.326438277,1.716003344
2/23/2010 7:00,42001,0.451559355,2.326438277,1.698970004
2/23/2010 8:00,42001,0.451559355,2.344301888,1.707570176
2/23/2010 9:00,42001,0.462552253,2.498508509,1.698970004
2/23/2010 10:00,42001,0.53296969,2.562970461,1.698970004
2/23/2010 11:00,42001,0.615034618,2.574491335,1.698970004
2/23/2010 12:00,42001,0.618154711,2.632770422,1.698970004
2/23/2010 13:00,42001,0.620195924,2.632770422,1.707570176
2/23/2010 14:00,42001,0.665734326,2.644950986,1.707570176
2/23/2010 15:00,42001,0.694629658,2.685027027,1.707570176
2/23/2010 16:00,42001,0.711487857,2.694993238,1.707570176
2/23/2010 17:00,42001,0.755661238,2.694993238,1.698970004
2/23/2010 18:00,42001,0.755661238,2.694993238,1.707570176
2/23/2010 19:00,42001,0.790196999,2.694993238,1.698970004
2/23/2010 20:00,42001,0.790196999,2.694993238,1.707570176
2/23/2010 21:00,42001,0.755661238,2.574491335,1.698970004
2/23/2010 22:00,42001,0.755661238,2.562970461,1.698970004
2/23/2010 23:00,42001,0.775344666,2.473966713,1.698970004
2/24/2010 0:00,42001,0.775344666,2.403210476,1.698970004
2/24/2010 1:00,42001,0.788228466,2.359754357,1.698970004
2/24/2010 2:00,42001,0.788228466,2.326438277,1.681241237
2/24/2010 3:00,42001,0.788228466,2.148447947,1.681241237
2/24/2010 4:00,42001,0.833009014,2.148447947,1.681241237
2/24/2010 5:00,42001,0.833009014,2.148447947,1.662757832
2/24/2010 6:00,42001,0.788228466,2.148447947,1.681241237
2/24/2010 7:00,42001,0.788228466,1.893133732,1.681241237
2/24/2010 8:00,42001,0.775344666,1.563433119,1.662757832
2/24/2010 9:00,42001,0.775344666,1.893133732,1.662757832
2/24/2010 10:00,42001,0.775344666,2.180194633,1.612783857
2/24/2010 11:00,42001,0.774351071,2.180194633,1.612783857
2/24/2010 12:00,42001,0.721743295,2.180194633,1.662757832
2/24/2010 13:00,42001,0.716195178,2.281687061,1.707570176
2/24/2010 14:00,42001,0.645050149,2.326438277,1.716003344
2/24/2010 15:00,42001,0.608380241,2.500793281,1.763427994
2/24/2010 16:00,42001,0.521587285,2.565958567,1.72427587
2/24/2010 17:00,42001,0.496539279,2.594156484,1.716003344
2/24/2010 18:00,42001,0.419955748,2.594156484,1.716003344
2/24/2010 19:00,42001,0.419955748,2.594156484,1.72427587
2/24/2010 20:00,42001,0.496539279,2.594156484,1.716003344
2/24/2010 21:00,42001,0.496539279,2.594156484,1.716003344
2/24/2010 22:00,42001,0.496539279,2.62426617,1.716003344
2/24/2010 23:00,42001,0.496539279,2.62426617,1.72427587
2/25/2010 0:00,42001,0.521587285,2.632997575,1.763427994
